name,crossing_number,strands,braid_word,jones_q,raw_braid_notation,raw_jones_t,comparable
11a_4,11,5,"[-1, -1, -1, -2, 1, 3, 3, -2, 3, -4, 3, -4]",-q**(-7)+ 3*q**(-6)-6*q**(-5)+ 10*q**(-4)-13*q**(-3)+ 15*q**(-2)-15*q**(-1)+ 14-10*q+ 6*q**2-3*q**3+ q**4,"[-1,-1,-1,-2,1,3,3,-2,3,-4,3,-4]",-t^(-7)+ 3*t^(-6)-6*t^(-5)+ 10*t^(-4)-13*t^(-3)+ 15*t^(-2)-15*t^(-1)+ 14-10*t+ 6*t^2-3*t^3+ t^4,true
11a_40,11,4,"[1, 1, 1, 1, -2, 1, 3, -2, -2, 3, 3]",-q**(-1)+ 3-5*q+ 9*q**2-11*q**3+ 14*q**4-14*q**5+ 12*q**6-10*q**7+ 6*q**8-3*q**9+ q**10,"[1,1,1,1,-2,1,3,-2,-2,3,3]",-t^(-1)+ 3-5*t+ 9*t^2-11*t^3+ 14*t^4-14*t^5+ 12*t^6-10*t^7+ 6*t^8-3*t^9+ t^10,true
11a_41,11,5,"[1, 1, 2, -1, 2, -3, 2, 4, -3, -3, 4, 4]",-q**(-2)+ 4*q**(-1)-8+ 13*q-16*q**2+ 19*q**3-18*q**4+ 15*q**5-11*q**6+ 6*q**7-3*q**8+ q**9,"[1,1,2,-1,2,-3,2,4,-3,-3,4,4]",-t^(-2)+ 4*t^(-1)-8+ 13*t-16*t^2+ 19*t^3-18*t^4+ 15*t^5-11*t^6+ 6*t^7-3*t^8+ t^9,true
11a_42,11,6,"[1, 1, 2, -1, 2, 1, -3, 2, 4, -3, -5, 4, -5]",q**(-3)-3*q**(-2)+ 7*q**(-1)-11+ 15*q-17*q**2+ 17*q**3-15*q**4+ 11*q**5-6*q**6+ 3*q**7-q**8,"[1,1,2,-1,2,1,-3,2,4,-3,-5,4,-5]",t^(-3)-3*t^(-2)+ 7*t^(-1)-11+ 15*t-17*t^2+ 17*t^3-15*t^4+ 11*t^5-6*t^6+ 3*t^7-t^8,true
11a_43,11,5,"[1, 1, 2, -1, 2, 1, -3, 2, 4, 3, 3, 3, 4, 4]",q**3-3*q**4+ 9*q**5-13*q**6+ 19*q**7-22*q**8+ 21*q**9-20*q**10+ 14*q**11-8*q**12+ 4*q**13-q**14,"[1,1,2,-1,2,1,-3,2,4,3,3,3,4,4]",t^3-3*t^4+ 9*t^5-13*t^6+ 19*t^7-22*t^8+ 21*t^9-20*t^10+ 14*t^11-8*t^12+ 4*t^13-t^14,true
11a_44,11,4,"[-1, -1, -1, -1, -2, -2, 1, 3, 2, 2, 2, 3, 3]",-q**(-5)+ 3*q**(-4)-8*q**(-3)+ 13*q**(-2)-16*q**(-1)+ 20-18*q+ 16*q**2-12*q**3+ 6*q**4-3*q**5+ q**6,"[-1,-1,-1,-1,-2,-2,1,3,2,2,2,3,3]",-t^(-5)+ 3*t^(-4)-8*t^(-3)+ 13*t^(-2)-16*t^(-1)+ 20-18*t+ 16*t^2-12*t^3+ 6*t^4-3*t^5+ t^6,true
11a_45,11,6,"[1, 1, -2, 1, 3, 2, 2, -4, 3, -4, -5, 4, -5]",q**(-3)-2*q**(-2)+ 5*q**(-1)-8+ 11*q-14*q**2+ 14*q**3-12*q**4+ 10*q**5-6*q**6+ 3*q**7-q**8,"[1,1,-2,1,3,2,2,-4,3,-4,-5,4,-5]",t^(-3)-2*t^(-2)+ 5*t^(-1)-8+ 11*t-14*t^2+ 14*t^3-12*t^4+ 10*t^5-6*t^6+ 3*t^7-t^8,true
11a_46,11,5,"[1, 1, -2, 1, -2, -3, 2, 4, -3, -3, 4, 4]",-q**(-4)+ 3*q**(-3)-6*q**(-2)+ 9*q**(-1)-11+ 14*q-13*q**2+ 12*q**3-9*q**4+ 5*q**5-3*q**6+ q**7,"[1,1,-2,1,-2,-3,2,4,-3,-3,4,4]",-t^(-4)+ 3*t^(-3)-6*t^(-2)+ 9*t^(-1)-11+ 14*t-13*t^2+ 12*t^3-9*t^4+ 5*t^5-3*t^6+ t^7,true
11a_47,11,4,"[1, 1, -2, -2, 1, 3, -2, -2, -2, 3, 3]",-q**(-5)+ 3*q**(-4)-8*q**(-3)+ 13*q**(-2)-16*q**(-1)+ 20-18*q+ 16*q**2-12*q**3+ 6*q**4-3*q**5+ q**6,"[1,1,-2,-2,1,3,-2,-2,-2,3,3]",-t^(-5)+ 3*t^(-4)-8*t^(-3)+ 13*t^(-2)-16*t^(-1)+ 20-18*t+ 16*t^2-12*t^3+ 6*t^4-3*t^5+ t^6,true
11a_48,11,5,"[-1, -1, -1, -2, 1, -2, 3, -2, -2, -4, 3, -4]",-q**(-11)+ 3*q**(-10)-7*q**(-9)+ 12*q**(-8)-16*q**(-7)+ 18*q**(-6)-18*q**(-5)+ 16*q**(-4)-11*q**(-3)+ 7*q**(-2)-3*q**(-1)+ 1,"[-1,-1,-1,-2,1,-2,3,-2,-2,-4,3,-4]",-t^(-11)+ 3*t^(-10)-7*t^(-9)+ 12*t^(-8)-16*t^(-7)+ 18*t^(-6)-18*t^(-5)+ 16*t^(-4)-11*t^(-3)+ 7*t^(-2)-3*t^(-1)+ 1,true
11a_49,11,5,"[1, 1, 1, -2, 1, 1, 3, 2, 2, -4, 3, -4]",1-2*q+ 6*q**2-10*q**3+ 14*q**4-17*q**5+ 17*q**6-15*q**7+ 12*q**8-7*q**9+ 3*q**10-q**11,"[1,1,1,-2,1,1,3,2,2,-4,3,-4]",1-2*t+ 6*t^2-10*t^3+ 14*t^4-17*t^5+ 17*t^6-15*t^7+ 12*t^8-7*t^9+ 3*t^10-t^11,true
11a_5,11,6,"[-1, 2, -1, 2, 2, 3, -2, -4, -3, -3, 5, -4, 5]",q**(-6)-3*q**(-5)+ 7*q**(-4)-12*q**(-3)+ 17*q**(-2)-20*q**(-1)+ 20-18*q+ 14*q**2-8*q**3+ 4*q**4-q**5,"[-1,2,-1,2,2,3,-2,-4,-3,-3,5,-4,5]",t^(-6)-3*t^(-5)+ 7*t^(-4)-12*t^(-3)+ 17*t^(-2)-20*t^(-1)+ 20-18*t+ 14*t^2-8*t^3+ 4*t^4-t^5,true
11a_50,11,6,"[1, 1, 1, 2, -1, -3, 2, 4, 3, 3, -5, 4, -5]",q**(-1)-2+ 5*q-8*q**2+ 11*q**3-13*q**4+ 13*q**5-11*q**6+ 9*q**7-6*q**8+ 3*q**9-q**10,"[1,1,1,2,-1,-3,2,4,3,3,-5,4,-5]",t^(-1)-2+ 5*t-8*t^2+ 11*t^3-13*t^4+ 13*t^5-11*t^6+ 9*t^7-6*t^8+ 3*t^9-t^10,true
11a_51,11,6,"[-1, 2, -1, -3, 2, 4, -3, -3, -5, 4, -5]",-q**(-8)+ 3*q**(-7)-7*q**(-6)+ 12*q**(-5)-16*q**(-4)+ 19*q**(-3)-18*q**(-2)+ 16*q**(-1)-12+ 7*q-3*q**2+ q**3,"[-1,2,-1,-3,2,4,-3,-3,-5,4,-5]",-t^(-8)+ 3*t^(-7)-7*t^(-6)+ 12*t^(-5)-16*t^(-4)+ 19*t^(-3)-18*t^(-2)+ 16*t^(-1)-12+ 7*t-3*t^2+ t^3,true
11a_52,11,5,"[1, 1, 1, 2, -1, 2, -3, 2, -3, -3, -2, -4, 3, -4]",-q**(-5)+ 3*q**(-4)-7*q**(-3)+ 13*q**(-2)-18*q**(-1)+ 22-22*q+ 20*q**2-15*q**3+ 10*q**4-5*q**5+ q**6,"[1,1,1,2,-1,2,-3,2,-3,-3,-2,-4,3,-4]",-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 13*t^(-2)-18*t^(-1)+ 22-22*t+ 20*t^2-15*t^3+ 10*t^4-5*t^5+ t^6,true
11a_53,11,4,"[-1, -1, -1, -1, 2, -1, 2, -1, -3, 2, -3]",q**(-10)-3*q**(-9)+ 6*q**(-8)-10*q**(-7)+ 13*q**(-6)-15*q**(-5)+ 15*q**(-4)-13*q**(-3)+ 10*q**(-2)-6*q**(-1)+ 4-q,"[-1,-1,-1,-1,2,-1,2,-1,-3,2,-3]",t^(-10)-3*t^(-9)+ 6*t^(-8)-10*t^(-7)+ 13*t^(-6)-15*t^(-5)+ 15*t^(-4)-13*t^(-3)+ 10*t^(-2)-6*t^(-1)+ 4-t,true
11a_54,11,5,"[-1, -1, -2, 1, -2, 3, -2, 3, -2, -4, 3, -4]",q**(-9)-3*q**(-8)+ 7*q**(-7)-13*q**(-6)+ 18*q**(-5)-22*q**(-4)+ 23*q**(-3)-20*q**(-2)+ 16*q**(-1)-10+ 5*q-q**2,"[-1,-1,-2,1,-2,3,-2,3,-2,-4,3,-4]",t^(-9)-3*t^(-8)+ 7*t^(-7)-13*t^(-6)+ 18*t^(-5)-22*t^(-4)+ 23*t^(-3)-20*t^(-2)+ 16*t^(-1)-10+ 5*t-t^2,true
11a_55,11,4,"[1, 1, -2, 1, 3, -2, -2, -2, -2, -2, 3]",q**(-7)-3*q**(-6)+ 5*q**(-5)-8*q**(-4)+ 10*q**(-3)-11*q**(-2)+ 11*q**(-1)-8+ 7*q-4*q**2+ 2*q**3-q**4,"[1,1,-2,1,3,-2,-2,-2,-2,-2,3]",t^(-7)-3*t^(-6)+ 5*t^(-5)-8*t^(-4)+ 10*t^(-3)-11*t^(-2)+ 11*t^(-1)-8+ 7*t-4*t^2+ 2*t^3-t^4,true
11a_56,11,5,"[1, 1, 2, -1, 2, 1, -3, 2, -3, -3, -3, -4, 3, -4]",q**(-6)-3*q**(-5)+ 6*q**(-4)-11*q**(-3)+ 15*q**(-2)-17*q**(-1)+ 18-15*q+ 12*q**2-7*q**3+ 3*q**4-q**5,"[1,1,2,-1,2,1,-3,2,-3,-3,-3,-4,3,-4]",t^(-6)-3*t^(-5)+ 6*t^(-4)-11*t^(-3)+ 15*t^(-2)-17*t^(-1)+ 18-15*t+ 12*t^2-7*t^3+ 3*t^4-t^5,true
11a_57,11,4,"[-1, -1, -1, -1, 2, 2, 1, 3, -2, -2, -2, 3, 3]",q**(-7)-3*q**(-6)+ 7*q**(-5)-12*q**(-4)+ 14*q**(-3)-16*q**(-2)+ 16*q**(-1)-12+ 10*q-5*q**2+ 2*q**3-q**4,"[-1,-1,-1,-1,2,2,1,3,-2,-2,-2,3,3]",t^(-7)-3*t^(-6)+ 7*t^(-5)-12*t^(-4)+ 14*t^(-3)-16*t^(-2)+ 16*t^(-1)-12+ 10*t-5*t^2+ 2*t^3-t^4,true
11a_58,11,5,"[1, 1, -2, 1, -2, -3, 2, 4, -3, -3, -3, 4]",q**(-6)-3*q**(-5)+ 6*q**(-4)-9*q**(-3)+ 11*q**(-2)-13*q**(-1)+ 13-10*q+ 8*q**2-4*q**3+ 2*q**4-q**5,"[1,1,-2,1,-2,-3,2,4,-3,-3,-3,4]",t^(-6)-3*t^(-5)+ 6*t^(-4)-9*t^(-3)+ 11*t^(-2)-13*t^(-1)+ 13-10*t+ 8*t^2-4*t^3+ 2*t^4-t^5,true
11a_59,11,6,"[1, 1, -2, 1, -2, -3, 2, -3, -4, 3, 5, -4, 5]",q**(-5)-2*q**(-4)+ 3*q**(-3)-4*q**(-2)+ 5*q**(-1)-6+ 6*q-5*q**2+ 5*q**3-3*q**4+ 2*q**5-q**6,"[1,1,-2,1,-2,-3,2,-3,-4,3,5,-4,5]",t^(-5)-2*t^(-4)+ 3*t^(-3)-4*t^(-2)+ 5*t^(-1)-6+ 6*t-5*t^2+ 5*t^3-3*t^4+ 2*t^5-t^6,true
11a_6,11,5,"[-1, 2, -1, 2, 2, 3, 3, -2, 3, -4, 3, -4]",q**(-3)-3*q**(-2)+ 7*q**(-1)-12+ 18*q-21*q**2+ 22*q**3-20*q**4+ 15*q**5-10*q**6+ 5*q**7-q**8,"[-1,2,-1,2,2,3,3,-2,3,-4,3,-4]",t^(-3)-3*t^(-2)+ 7*t^(-1)-12+ 18*t-21*t^2+ 22*t^3-20*t^4+ 15*t^5-10*t^6+ 5*t^7-t^8,true
11a_60,11,5,"[1, 1, 1, 1, -2, 1, 3, 2, 2, -4, 3, -4]",1-2*q+ 5*q**2-8*q**3+ 11*q**4-13*q**5+ 14*q**6-12*q**7+ 9*q**8-6*q**9+ 3*q**10-q**11,"[1,1,1,1,-2,1,3,2,2,-4,3,-4]",1-2*t+ 5*t^2-8*t^3+ 11*t^4-13*t^5+ 14*t^6-12*t^7+ 9*t^8-6*t^9+ 3*t^10-t^11,true
11a_61,11,6,"[1, 1, 2, -1, 2, -3, 2, 4, 3, 3, -5, 4, -5]",q**(-1)-3+ 7*q-11*q**2+ 15*q**3-16*q**4+ 16*q**5-14*q**6+ 10*q**7-6*q**8+ 3*q**9-q**10,"[1,1,2,-1,2,-3,2,4,3,3,-5,4,-5]",t^(-1)-3+ 7*t-11*t^2+ 15*t^3-16*t^4+ 16*t^5-14*t^6+ 10*t^7-6*t^8+ 3*t^9-t^10,true
11a_62,11,4,"[-1, -1, -1, -1, -1, 2, -1, -1, -3, 2, -3]",-q**(-12)+ 2*q**(-11)-4*q**(-10)+ 6*q**(-9)-7*q**(-8)+ 8*q**(-7)-8*q**(-6)+ 7*q**(-5)-5*q**(-4)+ 4*q**(-3)-2*q**(-2)+ q**(-1),"[-1,-1,-1,-1,-1,2,-1,-1,-3,2,-3]",-t^(-12)+ 2*t^(-11)-4*t^(-10)+ 6*t^(-9)-7*t^(-8)+ 8*t^(-7)-8*t^(-6)+ 7*t^(-5)-5*t^(-4)+ 4*t^(-3)-2*t^(-2)+ t^(-1),true
11a_63,11,5,"[-1, -1, -2, 1, -2, -2, 3, -2, -2, -4, 3, -4]",-q**(-11)+ 2*q**(-10)-5*q**(-9)+ 9*q**(-8)-12*q**(-7)+ 15*q**(-6)-15*q**(-5)+ 13*q**(-4)-10*q**(-3)+ 7*q**(-2)-3*q**(-1)+ 1,"[-1,-1,-2,1,-2,-2,3,-2,-2,-4,3,-4]",-t^(-11)+ 2*t^(-10)-5*t^(-9)+ 9*t^(-8)-12*t^(-7)+ 15*t^(-6)-15*t^(-5)+ 13*t^(-4)-10*t^(-3)+ 7*t^(-2)-3*t^(-1)+ 1,true
11a_64,11,5,"[-1, -1, -1, -1, -2, 1, 3, -2, -2, -4, 3, -4]",-q**(-11)+ 3*q**(-10)-7*q**(-9)+ 11*q**(-8)-14*q**(-7)+ 16*q**(-6)-15*q**(-5)+ 13*q**(-4)-9*q**(-3)+ 5*q**(-2)-2*q**(-1)+ 1,"[-1,-1,-1,-1,-2,1,3,-2,-2,-4,3,-4]",-t^(-11)+ 3*t^(-10)-7*t^(-9)+ 11*t^(-8)-14*t^(-7)+ 16*t^(-6)-15*t^(-5)+ 13*t^(-4)-9*t^(-3)+ 5*t^(-2)-2*t^(-1)+ 1,true
11a_65,11,6,"[-1, -1, -1, -2, 1, -2, -3, 2, 4, -3, -5, 4, -5]",-q**(-10)+ 2*q**(-9)-4*q**(-8)+ 6*q**(-7)-7*q**(-6)+ 9*q**(-5)-9*q**(-4)+ 8*q**(-3)-6*q**(-2)+ 4*q**(-1)-2+ q,"[-1,-1,-1,-2,1,-2,-3,2,4,-3,-5,4,-5]",-t^(-10)+ 2*t^(-9)-4*t^(-8)+ 6*t^(-7)-7*t^(-6)+ 9*t^(-5)-9*t^(-4)+ 8*t^(-3)-6*t^(-2)+ 4*t^(-1)-2+ t,true
11a_66,11,4,"[-1, -1, -1, -3, 2, -3, -1, 2, 2, -1, 2]",-q**(-8)+ 3*q**(-7)-7*q**(-6)+ 12*q**(-5)-16*q**(-4)+ 19*q**(-3)-19*q**(-2)+ 17*q**(-1)-12+ 8*q-4*q**2+ q**3,"[-1,-1,-1,-3,2,-3,-1,2,2,-1,2]",-t^(-8)+ 3*t^(-7)-7*t^(-6)+ 12*t^(-5)-16*t^(-4)+ 19*t^(-3)-19*t^(-2)+ 17*t^(-1)-12+ 8*t-4*t^2+ t^3,true
11a_67,11,5,"[-1, -1, -4, 3, -4, -2, 3, 3, -2, 3, 1, -2]",-q**(-7)+ 3*q**(-6)-7*q**(-5)+ 12*q**(-4)-16*q**(-3)+ 20*q**(-2)-20*q**(-1)+ 18-14*q+ 9*q**2-4*q**3+ q**4,"[-1,-1,-4,3,-4,-2,3,3,-2,3,1,-2]",-t^(-7)+ 3*t^(-6)-7*t^(-5)+ 12*t^(-4)-16*t^(-3)+ 20*t^(-2)-20*t^(-1)+ 18-14*t+ 9*t^2-4*t^3+ t^4,true
11a_68,11,4,"[-1, -3, 2, -3, -1, 2, 2, 2, 2, -1, 2]",-q**(-4)+ 3*q**(-3)-6*q**(-2)+ 10*q**(-1)-13+ 16*q-16*q**2+ 15*q**3-11*q**4+ 7*q**5-4*q**6+ q**7,"[-1,-3,2,-3,-1,2,2,2,2,-1,2]",-t^(-4)+ 3*t^(-3)-6*t^(-2)+ 10*t^(-1)-13+ 16*t-16*t^2+ 15*t^3-11*t^4+ 7*t^5-4*t^6+ t^7,true
11a_69,11,5,"[1, 1, 2, -1, 2, 2, -3, 2, -3, -3, -2, -4, 3, -4]",-q**(-5)+ 4*q**(-4)-9*q**(-3)+ 15*q**(-2)-20*q**(-1)+ 23-22*q+ 20*q**2-14*q**3+ 8*q**4-4*q**5+ q**6,"[1,1,2,-1,2,2,-3,2,-3,-3,-2,-4,3,-4]",-t^(-5)+ 4*t^(-4)-9*t^(-3)+ 15*t^(-2)-20*t^(-1)+ 23-22*t+ 20*t^2-14*t^3+ 8*t^4-4*t^5+ t^6,true
11a_7,11,4,"[-1, -1, -1, -1, 2, 2, -1, 2, -3, 2, -3]",-q**(-8)+ 3*q**(-7)-6*q**(-6)+ 10*q**(-5)-13*q**(-4)+ 15*q**(-3)-15*q**(-2)+ 13*q**(-1)-9+ 6*q-3*q**2+ q**3,"[-1,-1,-1,-1,2,2,-1,2,-3,2,-3]",-t^(-8)+ 3*t^(-7)-6*t^(-6)+ 10*t^(-5)-13*t^(-4)+ 15*t^(-3)-15*t^(-2)+ 13*t^(-1)-9+ 6*t-3*t^2+ t^3,true
11a_70,11,5,"[1, 1, 1, -2, 1, 3, -2, -1, 3, -4, 3, -2, 3, -4]",q**(-3)-3*q**(-2)+ 8*q**(-1)-14+ 20*q-24*q**2+ 25*q**3-22*q**4+ 17*q**5-11*q**6+ 5*q**7-q**8,"[1,1,1,-2,1,3,-2,-1,3,-4,3,-2,3,-4]",t^(-3)-3*t^(-2)+ 8*t^(-1)-14+ 20*t-24*t^2+ 25*t^3-22*t^4+ 17*t^5-11*t^6+ 5*t^7-t^8,true
11a_71,11,4,"[1, 1, 3, 3, -2, 3, -2, 1, -2, 1, -2]",q**(-3)-4*q**(-2)+ 9*q**(-1)-15+ 22*q-25*q**2+ 26*q**3-23*q**4+ 17*q**5-11*q**6+ 5*q**7-q**8,"[1,1,3,3,-2,3,-2,1,-2,1,-2]",t^(-3)-4*t^(-2)+ 9*t^(-1)-15+ 22*t-25*t^2+ 26*t^3-23*t^4+ 17*t^5-11*t^6+ 5*t^7-t^8,true
11a_72,11,4,"[1, 1, 3, -2, 3, -2, -2, 3, -2, 1, -2]",-q**(-5)+ 4*q**(-4)-9*q**(-3)+ 15*q**(-2)-21*q**(-1)+ 25-24*q+ 22*q**2-16*q**3+ 10*q**4-5*q**5+ q**6,"[1,1,3,-2,3,-2,-2,3,-2,1,-2]",-t^(-5)+ 4*t^(-4)-9*t^(-3)+ 15*t^(-2)-21*t^(-1)+ 25-24*t+ 22*t^2-16*t^3+ 10*t^4-5*t^5+ t^6,true
11a_73,11,4,"[-1, 2, -1, 2, -1, 2, -1, 2, -3, 2, -3]",q**(-6)-5*q**(-5)+ 11*q**(-4)-18*q**(-3)+ 25*q**(-2)-28*q**(-1)+ 29-25*q+ 18*q**2-11*q**3+ 5*q**4-q**5,"[-1,2,-1,2,-1,2,-1,2,-3,2,-3]",t^(-6)-5*t^(-5)+ 11*t^(-4)-18*t^(-3)+ 25*t^(-2)-28*t^(-1)+ 29-25*t+ 18*t^2-11*t^3+ 5*t^4-t^5,true
11a_74,11,4,"[-1, 2, -1, 2, 2, 2, -3, 2, 2, 2, -3]",q**(-2)-2*q**(-1)+ 5-7*q+ 9*q**2-11*q**3+ 11*q**4-10*q**5+ 8*q**6-5*q**7+ 3*q**8-q**9,"[-1,2,-1,2,2,2,-3,2,2,2,-3]",t^(-2)-2*t^(-1)+ 5-7*t+ 9*t^2-11*t^3+ 11*t^4-10*t^5+ 8*t^6-5*t^7+ 3*t^8-t^9,true
11a_75,11,5,"[-1, 2, -1, 2, 2, 2, 2, 3, -2, -4, 3, -4]",q**(-3)-2*q**(-2)+ 5*q**(-1)-8+ 11*q-13*q**2+ 13*q**3-12*q**4+ 9*q**5-5*q**6+ 3*q**7-q**8,"[-1,2,-1,2,2,2,2,3,-2,-4,3,-4]",t^(-3)-2*t^(-2)+ 5*t^(-1)-8+ 11*t-13*t^2+ 13*t^3-12*t^4+ 9*t^5-5*t^6+ 3*t^7-t^8,true
11a_76,11,4,"[-1, -1, 2, 2, -3, -1, 2, -3, 2, -1, 2]",q**(-6)-4*q**(-5)+ 9*q**(-4)-15*q**(-3)+ 20*q**(-2)-23*q**(-1)+ 24-20*q+ 15*q**2-9*q**3+ 4*q**4-q**5,"[-1,-1,2,2,-3,-1,2,-3,2,-1,2]",t^(-6)-4*t^(-5)+ 9*t^(-4)-15*t^(-3)+ 20*t^(-2)-23*t^(-1)+ 24-20*t+ 15*t^2-9*t^3+ 4*t^4-t^5,true
11a_77,11,5,"[-1, -1, -1, -2, 1, -2, 3, -2, 3, -4, 3, -4]",q**(-9)-4*q**(-8)+ 8*q**(-7)-13*q**(-6)+ 18*q**(-5)-21*q**(-4)+ 21*q**(-3)-18*q**(-2)+ 14*q**(-1)-8+ 4*q-q**2,"[-1,-1,-1,-2,1,-2,3,-2,3,-4,3,-4]",t^(-9)-4*t^(-8)+ 8*t^(-7)-13*t^(-6)+ 18*t^(-5)-21*t^(-4)+ 21*t^(-3)-18*t^(-2)+ 14*t^(-1)-8+ 4*t-t^2,true
11a_78,11,5,"[1, 1, 1, 2, -1, 2, -3, 2, 2, -4, 3, -2, -4, -3]",q**(-3)-3*q**(-2)+ 7*q**(-1)-12+ 17*q-19*q**2+ 20*q**3-18*q**4+ 13*q**5-8*q**6+ 4*q**7-q**8,"[1,1,1,2,-1,2,-3,2,2,-4,3,-2,-4,-3]",t^(-3)-3*t^(-2)+ 7*t^(-1)-12+ 17*t-19*t^2+ 20*t^3-18*t^4+ 13*t^5-8*t^6+ 4*t^7-t^8,true
11a_79,11,4,"[-1, -1, -3, 2, -3, 2, -1, 2, -1, -1, 2]",-q**(-8)+ 4*q**(-7)-9*q**(-6)+ 15*q**(-5)-20*q**(-4)+ 23*q**(-3)-23*q**(-2)+ 20*q**(-1)-14+ 9*q-4*q**2+ q**3,"[-1,-1,-3,2,-3,2,-1,2,-1,-1,2]",-t^(-8)+ 4*t^(-7)-9*t^(-6)+ 15*t^(-5)-20*t^(-4)+ 23*t^(-3)-23*t^(-2)+ 20*t^(-1)-14+ 9*t-4*t^2+ t^3,true
11a_8,11,5,"[-1, -1, -2, 1, -2, 3, 3, -2, 3, -4, 3, -4]",-q**(-7)+ 3*q**(-6)-6*q**(-5)+ 11*q**(-4)-15*q**(-3)+ 18*q**(-2)-19*q**(-1)+ 17-13*q+ 9*q**2-4*q**3+ q**4,"[-1,-1,-2,1,-2,3,3,-2,3,-4,3,-4]",-t^(-7)+ 3*t^(-6)-6*t^(-5)+ 11*t^(-4)-15*t^(-3)+ 18*t^(-2)-19*t^(-1)+ 17-13*t+ 9*t^2-4*t^3+ t^4,true
11a_80,11,4,"[-1, -1, -3, 2, -3, 2, 2, -1, 2, -1, 2]",q**(-6)-4*q**(-5)+ 9*q**(-4)-14*q**(-3)+ 19*q**(-2)-22*q**(-1)+ 22-19*q+ 14*q**2-8*q**3+ 4*q**4-q**5,"[-1,-1,-3,2,-3,2,2,-1,2,-1,2]",t^(-6)-4*t^(-5)+ 9*t^(-4)-14*t^(-3)+ 19*t^(-2)-22*t^(-1)+ 22-19*t+ 14*t^2-8*t^3+ 4*t^4-t^5,true
11a_81,11,4,"[-1, 2, -1, 2, 2, -1, 2, 2, -3, 2, -3]",-q**(-4)+ 4*q**(-3)-8*q**(-2)+ 13*q**(-1)-17+ 20*q-20*q**2+ 18*q**3-13*q**4+ 8*q**5-4*q**6+ q**7,"[-1,2,-1,2,2,-1,2,2,-3,2,-3]",-t^(-4)+ 4*t^(-3)-8*t^(-2)+ 13*t^(-1)-17+ 20*t-20*t^2+ 18*t^3-13*t^4+ 8*t^5-4*t^6+ t^7,true
11a_82,11,4,"[1, 1, -2, 1, -2, -2, 3, -2, -2, -2, 3]",q**(-7)-3*q**(-6)+ 6*q**(-5)-10*q**(-4)+ 13*q**(-3)-15*q**(-2)+ 15*q**(-1)-12+ 10*q-6*q**2+ 3*q**3-q**4,"[1,1,-2,1,-2,-2,3,-2,-2,-2,3]",t^(-7)-3*t^(-6)+ 6*t^(-5)-10*t^(-4)+ 13*t^(-3)-15*t^(-2)+ 15*t^(-1)-12+ 10*t-6*t^2+ 3*t^3-t^4,true
11a_83,11,4,"[1, 1, 1, -2, 1, 1, -2, 3, -2, 3, 3]",-q**(-1)+ 3-6*q+ 11*q**2-14*q**3+ 18*q**4-18*q**5+ 16*q**6-13*q**7+ 8*q**8-4*q**9+ q**10,"[1,1,1,-2,1,1,-2,3,-2,3,3]",-t^(-1)+ 3-6*t+ 11*t^2-14*t^3+ 18*t^4-18*t^5+ 16*t^6-13*t^7+ 8*t^8-4*t^9+ t^10,true
11a_84,11,5,"[1, 1, -2, 1, -2, -2, -2, -3, 2, 4, -3, 4]",q**(-6)-3*q**(-5)+ 6*q**(-4)-10*q**(-3)+ 14*q**(-2)-16*q**(-1)+ 16-14*q+ 11*q**2-6*q**3+ 3*q**4-q**5,"[1,1,-2,1,-2,-2,-2,-3,2,4,-3,4]",t^(-6)-3*t^(-5)+ 6*t^(-4)-10*t^(-3)+ 14*t^(-2)-16*t^(-1)+ 16-14*t+ 11*t^2-6*t^3+ 3*t^4-t^5,true
11a_85,11,5,"[1, 1, 1, 2, -1, -3, 2, -3, 4, -3, 4, 4]",-q**(-2)+ 3*q**(-1)-6+ 11*q-14*q**2+ 17*q**3-17*q**4+ 15*q**5-11*q**6+ 7*q**7-4*q**8+ q**9,"[1,1,1,2,-1,-3,2,-3,4,-3,4,4]",-t^(-2)+ 3*t^(-1)-6+ 11*t-14*t^2+ 17*t^3-17*t^4+ 15*t^5-11*t^6+ 7*t^7-4*t^8+ t^9,true
11a_86,11,4,"[-1, -1, 2, 2, 2, 2, -1, 2, -3, 2, -3]",-q**(-4)+ 3*q**(-3)-5*q**(-2)+ 9*q**(-1)-12+ 14*q-14*q**2+ 13*q**3-10*q**4+ 6*q**5-3*q**6+ q**7,"[-1,-1,2,2,2,2,-1,2,-3,2,-3]",-t^(-4)+ 3*t^(-3)-5*t^(-2)+ 9*t^(-1)-12+ 14*t-14*t^2+ 13*t^3-10*t^4+ 6*t^5-3*t^6+ t^7,true
11a_87,11,5,"[1, 1, 2, -1, 2, 2, 3, -2, -4, -3, 2, -3, -3, -4]",-q**(-5)+ 4*q**(-4)-8*q**(-3)+ 13*q**(-2)-17*q**(-1)+ 20-19*q+ 16*q**2-12*q**3+ 7*q**4-3*q**5+ q**6,"[1,1,2,-1,2,2,3,-2,-4,-3,2,-3,-3,-4]",-t^(-5)+ 4*t^(-4)-8*t^(-3)+ 13*t^(-2)-17*t^(-1)+ 20-19*t+ 16*t^2-12*t^3+ 7*t^4-3*t^5+ t^6,true
